"","s__Abiotrophia_defectiva","s__Acidaminococcus_fermentans","s__Acidaminococcus_intestini","s__Actinomyces_graevenitzii","s__Actinomyces_odontolyticus","s__Actinomyces_oris","s__Actinomyces_turicensis","s__Actinomyces_viscosus","s__Adlercreutzia_equolifaciens","s__Aggregatibacter_segnis","s__Akkermansia_muciniphila","s__Alistipes_finegoldii","s__Alistipes_indistinctus","s__Alistipes_onderdonkii","s__Alistipes_putredinis","s__Alistipes_senegalensis","s__Alistipes_shahii","s__Alistipes_sp_AP11","s__Alistipes_sp_HGB5","s__Alloscardovia_omnicolens","s__Anaerococcus_obesiensis","s__Anaerococcus_vaginalis","s__Anaerofustis_stercorihominis","s__Anaeroglobus_geminatus","s__Anaerostipes_caccae","s__Anaerostipes_hadrus","s__Anaerotruncus_colihominis","s__Atopobium_parvulum","s__Atopobium_rimae","s__Atopobium_vaginae","s__Bacteroidales_bacterium_ph8","s__Bacteroides_caccae","s__Bacteroides_cellulosilyticus","s__Bacteroides_clarus","s__Bacteroides_coprocola","s__Bacteroides_coprophilus","s__Bacteroides_dorei","s__Bacteroides_eggerthii","s__Bacteroides_faecis","s__Bacteroides_finegoldii","s__Bacteroides_fragilis","s__Bacteroides_intestinalis","s__Bacteroides_massiliensis","s__Bacteroides_nordii","s__Bacteroides_oleiciplenus","s__Bacteroides_ovatus","s__Bacteroides_pectinophilus","s__Bacteroides_plebeius","s__Bacteroides_salyersiae","s__Bacteroides_sp_2_1_22","s__Bacteroides_sp_3_1_19","s__Bacteroides_sp_4_3_47FAA","s__Bacteroides_stercoris","s__Bacteroides_thetaiotaomicron","s__Bacteroides_uniformis","s__Bacteroides_vulgatus","s__Bacteroides_xylanisolvens","s__Barnesiella_intestinihominis","s__Bifidobacterium_adolescentis","s__Bifidobacterium_angulatum","s__Bifidobacterium_animalis","s__Bifidobacterium_bifidum","s__Bifidobacterium_breve","s__Bifidobacterium_catenulatum","s__Bifidobacterium_dentium","s__Bifidobacterium_longum","s__Bifidobacterium_pseudocatenulatum","s__Bilophila_wadsworthia","s__Blautia_hansenii","s__Blautia_hydrogenotrophica","s__Blautia_producta","s__Burkholderiales_bacterium_1_1_47","s__Butyricicoccus_pullicaecorum","s__Butyricimonas_synergistica","s__Butyrivibrio_crossotus","s__Campylobacter_hominis","s__candidate_division_TM7_single_cell_isolate_TM7b","s__candidate_division_TM7_single_cell_isolate_TM7c","s__Catenibacterium_mitsuokai","s__Citrobacter_freundii","s__Clostridiaceae_bacterium_JC118","s__Clostridiales_bacterium_1_7_47FAA","s__Clostridium_asparagiforme","s__Clostridium_bartlettii","s__Clostridium_bolteae","s__Clostridium_celatum","s__Clostridium_citroniae","s__Clostridium_clostridioforme","s__Clostridium_difficile","s__Clostridium_hathewayi","s__Clostridium_hylemonae","s__Clostridium_innocuum","s__Clostridium_leptum","s__Clostridium_methylpentosum","s__Clostridium_nexile","s__Clostridium_perfringens","s__Clostridium_ramosum","s__Clostridium_scindens","s__Clostridium_sp_ATCC_BAA_442","s__Clostridium_sp_KLE_1755","s__Clostridium_sp_L2_50","s__Clostridium_spiroforme","s__Clostridium_symbiosum","s__Collinsella_aerofaciens","s__Collinsella_intestinalis","s__Collinsella_tanakaei","s__Coprobacillus_sp_29_1","s__Coprobacillus_sp_D6","s__Coprobacter_fastidiosus","s__Coprococcus_catus","s__Coprococcus_comes","s__Coprococcus_eutactus","s__Coprococcus_sp_ART55_1","s__Coriobacteriaceae_bacterium_phI","s__Corynebacterium_durum","s__Desulfovibrio_desulfuricans","s__Desulfovibrio_piger","s__Dialister_invisus","s__Dialister_succinatiphilus","s__Dorea_formicigenerans","s__Dorea_longicatena","s__Eggerthella_lenta","s__Enterobacter_aerogenes","s__Enterobacter_cloacae","s__Enterococcus_avium","s__Enterococcus_casseliflavus","s__Enterococcus_durans","s__Enterococcus_faecalis","s__Enterococcus_faecium","s__Erysipelotrichaceae_bacterium_2_2_44A","s__Erysipelotrichaceae_bacterium_21_3","s__Erysipelotrichaceae_bacterium_3_1_53","s__Erysipelotrichaceae_bacterium_5_2_54FAA","s__Erysipelotrichaceae_bacterium_6_1_45","s__Escherichia_coli","s__Eubacterium_biforme","s__Eubacterium_brachy","s__Eubacterium_cylindroides","s__Eubacterium_dolichum","s__Eubacterium_eligens","s__Eubacterium_hallii","s__Eubacterium_infirmum","s__Eubacterium_limosum","s__Eubacterium_ramulus","s__Eubacterium_rectale","s__Eubacterium_siraeum","s__Eubacterium_sp_3_1_31","s__Eubacterium_ventriosum","s__Faecalibacterium_prausnitzii","s__Finegoldia_magna","s__Flavonifractor_plautii","s__Fusobacterium_gonidiaformans","s__Fusobacterium_mortiferum","s__Fusobacterium_nucleatum","s__Fusobacterium_periodonticum","s__Fusobacterium_ulcerans","s__Fusobacterium_varium","s__Gardnerella_vaginalis","s__Gemella_haemolysans","s__Gemella_morbillorum","s__Gemella_sanguinis","s__Gordonibacter_pamelaeae","s__Granulicatella_adiacens","s__Granulicatella_elegans","s__Haemophilus_haemolyticus","s__Haemophilus_parainfluenzae","s__Haemophilus_pittmaniae","s__Haemophilus_sputorum","s__Holdemania_filiformis","s__Holdemania_sp_AP2","s__Klebsiella_oxytoca","s__Klebsiella_pneumoniae","s__Lachnospiraceae_bacterium_1_1_57FAA","s__Lachnospiraceae_bacterium_1_4_56FAA","s__Lachnospiraceae_bacterium_2_1_46FAA","s__Lachnospiraceae_bacterium_2_1_58FAA","s__Lachnospiraceae_bacterium_3_1_46FAA","s__Lachnospiraceae_bacterium_3_1_57FAA_CT1","s__Lachnospiraceae_bacterium_4_1_37FAA","s__Lachnospiraceae_bacterium_5_1_57FAA","s__Lachnospiraceae_bacterium_5_1_63FAA","s__Lachnospiraceae_bacterium_6_1_63FAA","s__Lachnospiraceae_bacterium_7_1_58FAA","s__Lachnospiraceae_bacterium_8_1_57FAA","s__Lachnospiraceae_bacterium_9_1_43BFAA","s__Lactobacillus_acidophilus","s__Lactobacillus_amylovorus","s__Lactobacillus_casei_paracasei","s__Lactobacillus_crispatus","s__Lactobacillus_curvatus","s__Lactobacillus_delbrueckii","s__Lactobacillus_fermentum","s__Lactobacillus_gasseri","s__Lactobacillus_iners","s__Lactobacillus_mucosae","s__Lactobacillus_oris","s__Lactobacillus_plantarum","s__Lactobacillus_reuteri","s__Lactobacillus_rhamnosus","s__Lactobacillus_ruminis","s__Lactobacillus_sakei","s__Lactobacillus_salivarius","s__Lactobacillus_sanfranciscensis","s__Lactobacillus_vaginalis","s__Lactococcus_garvieae","s__Lactococcus_lactis","s__Lactococcus_raffinolactis","s__Leuconostoc_lactis","s__Leuconostoc_mesenteroides","s__Leuconostoc_pseudomesenteroides","s__Megamonas_funiformis","s__Megamonas_hypermegale","s__Megamonas_rupellensis","s__Megasphaera_elsdenii","s__Megasphaera_micronuciformis","s__Methanobrevibacter_smithii","s__Methanosphaera_stadtmanae","s__Mitsuokella_multacida","s__Morganella_morganii","s__Odoribacter_laneus","s__Odoribacter_splanchnicus","s__Oribacterium_sinus","s__Oscillibacter_sp_KLE_1728","s__Oscillibacter_sp_KLE_1745","s__Oxalobacter_formigenes","s__Parabacteroides_distasonis","s__Parabacteroides_goldsteinii","s__Parabacteroides_johnsonii","s__Parabacteroides_merdae","s__Paraprevotella_clara","s__Paraprevotella_xylaniphila","s__Parascardovia_denticolens","s__Parasutterella_excrementihominis","s__Parvimonas_micra","s__Pediococcus_pentosaceus","s__Peptoniphilus_harei","s__Peptoniphilus_lacrimalis","s__Peptostreptococcus_anaerobius","s__Peptostreptococcus_stomatis","s__Phascolarctobacterium_succinatutens","s__Porphyromonas_asaccharolytica","s__Porphyromonas_bennonis","s__Porphyromonas_somerae","s__Porphyromonas_uenonis","s__Prevotella_bivia","s__Prevotella_buccalis","s__Prevotella_copri","s__Prevotella_disiens","s__Prevotella_stercorea","s__Prevotella_timonensis","s__Propionibacterium_freudenreichii","s__Proteus_mirabilis","s__Pseudoflavonifractor_capillosus","s__Pyramidobacter_piscolens","s__Raoultella_ornithinolytica","s__Roseburia_hominis","s__Roseburia_intestinalis","s__Roseburia_inulinivorans","s__Rothia_dentocariosa","s__Rothia_mucilaginosa","s__Ruminococcaceae_bacterium_D16","s__Ruminococcus_albus","s__Ruminococcus_bromii","s__Ruminococcus_callidus","s__Ruminococcus_champanellensis","s__Ruminococcus_flavefaciens","s__Ruminococcus_gnavus","s__Ruminococcus_lactaris","s__Ruminococcus_obeum","s__Ruminococcus_sp_5_1_39BFAA","s__Ruminococcus_sp_JC304","s__Ruminococcus_torques","s__Saccharomyces_cerevisiae","s__Scardovia_wiggsiae","s__Shigella_flexneri","s__Shigella_sonnei","s__Slackia_piriformis","s__Solobacterium_moorei","s__Staphylococcus_aureus","s__Streptococcus_agalactiae","s__Streptococcus_anginosus","s__Streptococcus_australis","s__Streptococcus_constellatus","s__Streptococcus_cristatus","s__Streptococcus_gordonii","s__Streptococcus_infantarius","s__Streptococcus_infantis","s__Streptococcus_intermedius","s__Streptococcus_lutetiensis","s__Streptococcus_macedonicus","s__Streptococcus_mitis_oralis_pneumoniae","s__Streptococcus_mutans","s__Streptococcus_oligofermentans","s__Streptococcus_parasanguinis","s__Streptococcus_pasteurianus","s__Streptococcus_peroris","s__Streptococcus_salivarius","s__Streptococcus_sanguinis","s__Streptococcus_sobrinus","s__Streptococcus_thermophilus","s__Streptococcus_tigurinus","s__Streptococcus_vestibularis","s__Subdoligranulum_sp_4_3_54A2FAA","s__Subdoligranulum_variabile","s__Succinatimonas_hippei","s__Sutterella_wadsworthensis","s__Turicibacter_sanguinis","s__Varibaculum_cambriense","s__Veillonella_atypica","s__Veillonella_dispar","s__Veillonella_parvula","s__Weissella_cibaria","s__Weissella_confusa"
"SAMEA2466957",0,0,0,0,1408,0,0,0,0,0,1092706,20700,0,354605,0,7199,54236,0,0,0,27795,44192,0,0,0,247162,170701,0,0,0,28755,441816,7653416,0,0,0,1370588,997543,7685,147056,313234,304344,0,0,0,619239,0,889582,0,0,0,0,0,253996,2818996,1174011,25876,189661,590,0,0,0,0,154932,0,0,0,310708,0,0,0,0,0,0,28219,0,0,0,0,0,0,2812,9908,3647,182935,0,179176,0,0,6908,0,0,4046,0,5816,0,0,0,0,0,0,0,150255,553546,0,0,0,0,29669,687662,1546100,0,224693,0,0,0,249813,0,0,1154079,6299777,0,0,0,0,0,0,0,0,0,0,0,0,0,1006383,1840794,0,0,0,0,284350,0,0,1044398,591207,183654,0,50543,1326708,52658,0,64580,0,1358,0,0,0,0,3145,6647,13779,0,1379,0,0,45978,0,0,1446,0,0,0,0,0,0,0,42268,1080,0,0,281970,0,5076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1429,0,0,0,0,0,66321,0,0,0,0,1015738,0,0,0,2526,931,0,0,1441906,118285,4354,0,0,0,0,0,0,0,8312,3358060,12342,11727,4773,0,0,24933,0,0,0,0,0,0,0,0,0,7320172,3377,396607,0,2696,0,0,9073970,2639126,0,0,166,0,949858,2787761,0,464544,0,0,0,0,0,13796,0,0,32298,0,0,0,0,0,0,0,0,0,0,74737,0,227401,0,0,181963,0,0,65095,0,13987,0,0,0,270,0,4204,1325,0,0,0,0
"SAMEA2466987",0,0,0,629,29251,803,0,8400,0,0,29137231,639946,0,0,5586431,0,0,0,0,4147,0,0,0,0,0,0,191058,0,0,0,0,4315889,0,0,0,0,2027869,0,0,1523816,0,0,789493,0,0,309,0,0,0,0,0,0,0,5328933,26239830,161369,298622,3427585,0,0,0,0,0,0,21222,20407,0,0,0,0,146608,0,0,79,0,0,0,0,0,0,0,155065,545569,3281,1497628,0,0,355916,0,1688410,1137739,1466,1287,54192,0,0,0,15440,791623,1406914,0,0,723187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006,0,0,0,226135,0,0,0,0,0,0,230849,14513,84775,0,0,12339,36875,0,0,0,0,14401,0,0,849900,0,1056,100608,8956,0,176477,0,14019,0,0,0,0,0,0,0,0,0,0,210515,0,0,0,9462,0,0,0,0,0,0,0,0,0,0,0,13946,0,242070,0,0,8158,0,0,0,0,104592,0,0,0,8445,0,0,0,0,0,0,2888,0,0,0,0,0,0,0,0,0,14350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527893,0,0,220432,22503,3894,0,0,0,0,0,0,0,0,0,7057,0,0,185,0,0,0,0,0,0,0,0,2618,45388,0,0,0,25773,0,4231,0,0,5641,0,0,0,0,0,112,0,0,190457,0,0,0,0,0,0,0,0,0,8327,0,0,0,0,0,0,0,0,0,0,0,31026,0,0,35555,685,0,2854,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2466972",0,0,0,2831,0,0,0,0,134,0,492064,11132,11929,115098,437683,14633,529606,0,0,0,0,0,0,0,0,21120,151,0,0,0,38740,1311141,323415,0,0,0,456330,0,11643,0,788094,1405635,96348,3008487,0,36239,0,0,2843230,0,0,0,7699,233788,1973292,443431,77518,211988,544752,0,0,0,0,0,0,374744,0,18208,0,0,0,3654,0,32695,0,0,0,288,667764,0,0,14963,6870,0,4520,0,0,0,0,125187,3109,15844,61864,0,551082,0,0,0,0,0,0,0,0,305699,0,0,997703,145659,0,170752,15166,23662,1344741,0,0,4703,51965,0,0,90843,437336,0,0,0,0,0,0,0,0,0,3667,0,0,10076,374141,390068,0,23431,0,1034880,65902,0,70877,0,94600,175455,0,44793,669410,0,0,0,0,53826,2955,0,0,0,0,1990372,0,0,25410,0,0,0,0,0,0,0,0,0,26261,0,0,0,377213,104178,0,0,104097,0,8454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43077,0,0,0,0,0,0,0,0,0,11172746,6121,0,0,0,939868,0,0,0,0,271409,247835,0,137186,0,0,0,0,567559,0,0,0,0,2078974,0,249899,0,0,54711,0,0,0,0,0,0,0,0,0,0,0,4819,0,855557,0,0,1375,0,4967551,0,0,0,0,38569,457411,0,0,3256044,0,0,0,0,0,612262,0,0,0,0,0,0,26515,0,0,0,0,0,0,0,0,0,0,0,0,259587,0,37866,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2466944",0,0,0,2003,0,0,0,0,1167,0,1234,480,0,0,96962,0,8014,0,0,1322,0,0,0,0,0,0,0,2596,0,0,0,171449,0,0,0,0,21318,6792,4114,0,40418,0,86848,385,0,677372,0,124944,0,0,0,0,19843,33803,9719,26493,472,23555,0,0,0,0,0,0,1823,22349,0,0,0,0,0,0,0,0,1613,0,0,0,0,0,0,293,0,0,967991,0,0,0,0,263,0,0,207,0,7115,28496,0,0,0,0,0,0,5415,114419,0,3199,0,0,0,0,38970,0,0,0,0,0,259074,0,18023,95242,56664,0,0,0,0,0,0,0,3928,0,0,0,0,83,12453517,118388,0,0,0,4678,3155,0,0,0,741016,0,0,0,2384611,0,26503,0,0,2326,0,0,0,0,0,0,0,0,0,0,0,8733,0,0,3593,0,1302389,4913,0,17970,0,0,42608,0,0,819,116,0,5755,0,0,0,0,364,0,0,0,37113,86447,0,0,0,0,38318,0,0,0,0,0,802,0,170241,0,0,95,0,0,0,0,0,38390,0,0,0,0,0,0,0,0,0,0,3721,0,1765,79688,24368,6815,0,0,1132,0,0,0,0,24437,549614,0,0,0,0,0,0,378974,0,0,0,0,0,0,0,0,1133,31058,5139279,29,18602,0,0,5689,0,0,0,55548,0,22522,0,0,1028448,731,412,0,0,455,0,0,0,42092,0,0,0,0,0,0,0,0,0,13078,411,0,193782,0,0,49174,0,0,414,12841,2045,0,0,0,0,0,0,220862,5998,68107,0,0
"SAMEA2466996",0,0,0,5866,0,0,0,0,0,0,966,0,0,0,896161,11144,91176,0,0,15486,2549,5413,0,0,0,11272,0,5799,0,0,0,220151,0,0,227330,0,1432828,0,0,0,471894,0,0,12976,0,2738,0,29177,257431,0,0,0,0,429151,269827,160639,147492,578799,0,0,0,0,0,0,45014,8740,0,3494,0,0,0,0,0,0,1409107,0,0,0,0,0,0,0,0,53013,0,145427,0,0,0,0,0,0,0,0,0,0,10145,0,0,0,0,0,0,113337,0,0,0,0,0,228055,516685,0,0,0,0,12844,47363,180,0,382760,187661,0,0,0,0,0,0,0,0,0,730,0,0,0,58859,516367,0,0,0,0,270523,0,0,191022,22913,0,0,13843,7034068,0,0,0,0,343249,3279,0,0,0,0,6793,28726,0,27182,0,200,460648,0,0,0,0,0,0,10039,0,0,0,377984,0,0,0,14483,0,4449,6588,0,0,0,0,0,0,0,0,74329,0,0,6981,0,0,6870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497531,0,0,45482,0,2046058,0,0,0,923,95393,0,0,335966,0,0,0,0,183561,0,18996,0,0,721285,2665849,7345,0,0,0,0,0,3356658,0,0,0,0,0,0,0,0,0,16898,2255252,0,61729,0,0,12222,16774,13597,0,0,2261021,989863,1353079,0,966222,0,0,0,0,0,106698,0,0,129006,57219,490,4481,123067,0,1654,0,0,0,10004,0,2560,1139265,0,0,1220123,19997,0,0,10480,0,0,0,0,258518,102269,0,159762,16912,88868,0,0
"SAMEA2466984",0,0,0,0,549,1866,0,576,0,0,45448,57637,42485,11431,2084323,54118,243850,0,0,0,0,0,0,0,0,354267,0,10319,0,0,29995,269681,682970,0,6348,0,106449,1824938,0,0,468837,0,719145,167076,0,2603,0,458946,0,0,0,0,23352,308586,338844,965591,67864,685933,19685,0,0,0,0,0,184725,97213,0,1440,0,0,0,4743,0,0,11047831,0,2387,3803,367114,0,0,0,0,9575,144267,3587,0,0,0,6924,0,0,3646,0,30224,0,0,0,0,0,0,0,0,433979,0,0,0,0,0,74092,1382124,0,190339,666865,0,5511,140542,0,0,577238,156225,0,0,0,0,0,0,0,494,5532,3968,0,0,902,1320636,0,1886,79030,0,1393973,190466,5168,55977,255829,0,1346306,0,0,1829547,0,0,0,0,71063,0,0,0,0,0,809739,0,0,35887,0,0,0,0,0,14356,0,0,0,0,0,0,0,167821,604,0,0,35187,0,7082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15824,0,7229795,0,15793,0,0,690693,0,0,0,1331,17467,7301,32598,241308,31823,0,0,2349,7013,0,0,0,0,415086,537311,1108077,0,376257,119865,0,0,0,0,0,0,0,0,20196,0,0,52266,773252,1130198,0,374,133724,0,2348596,0,0,0,0,2315648,788068,1255996,0,3395267,0,0,0,0,22354,222683,0,0,123103,0,576,0,0,0,3838,0,0,0,65226,0,0,62009,0,0,40026,0,0,194036,0,0,0,748,0,0,38620,0,0,0,6574,0,0
"SAMEA2466916",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42172,116855,28171,257765,0,408,12290,955,0,1226021,0,53841,605171,0,15257,101,0,0,430251,0,0,2219272,392546,367119,2153028,487528,55129,0,0,0,0,0,0,0,0,0,16141,0,0,0,0,0,0,0,0,0,0,0,0,2050,0,0,48904,2178,0,0,0,0,962,0,0,0,0,31563,360709,10902,0,0,0,0,0,178099,20277,0,0,0,0,13532,103207,287333,0,0,0,0,3231,8035,0,0,62869,72746,0,0,0,0,0,0,0,0,0,0,0,0,0,2751,0,0,39517,10409,202585,6424,0,0,57269,122938,231678,0,505023,1274308,0,0,0,4389204,4993,0,0,0,0,4474,29314,15215,0,734,0,0,446211,0,0,37837,0,0,0,118317,0,0,185,19581,0,0,0,359,0,43013,0,0,0,0,0,0,0,0,0,81662,0,0,0,0,0,0,0,0,14003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647,0,0,0,209216,6832,709,253253,41195,9186,0,0,6895,0,0,0,0,24709,1795392,0,0,0,0,0,0,8608980,0,0,0,0,0,0,0,0,17703,3546,2160170,0,10482,0,0,497,7669,0,0,512524,0,32634,0,0,2517793,0,0,0,0,0,1080,0,0,10417,23838,0,4217,7642,0,19902,0,0,0,13940,0,0,279225,0,330,470846,0,0,35706,272,9447,0,0,0,0,0,0,7821,4224,20058,0,0
"SAMEA2466931",0,0,0,0,0,0,0,0,104014,0,869689,62353,52876,1105168,1359610,2783,3737,0,0,0,0,0,0,0,0,845583,0,1266,0,0,172467,0,0,0,0,0,1096724,0,0,0,735859,0,0,0,0,0,0,340796,0,0,0,0,0,0,6484340,413175,0,0,0,0,0,28797,0,0,0,3852,0,288,0,0,1452,0,0,0,19141,0,0,0,0,0,0,0,0,0,4472,0,12493,0,0,578,0,0,71043,976,6462,0,0,0,0,0,0,0,0,81661,0,0,0,0,0,365326,611980,10687206,0,0,0,0,0,0,0,790562,1608636,0,0,0,0,0,0,0,0,2492,5687,0,0,0,0,0,0,46324,0,762,2082198,0,0,623456,9214616,2323196,0,57128,2238980,0,0,0,0,0,0,0,0,0,0,0,9665,4089,0,0,0,0,0,0,0,0,0,0,2475049,2867,0,0,172908,0,0,0,762511,0,0,75942,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,1848988,0,0,0,0,0,0,0,0,0,111228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7737,0,0,48382,86910,536371,0,0,0,0,12491695,0,0,0,15951,0,558898,1996251,0,1287318,0,0,0,0,0,2827,0,0,0,0,0,0,0,0,0,0,0,0,0,2371,0,24588,0,0,100105,0,341,1596824,0,2960,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2466998",0,0,0,0,5964,0,0,0,3098,0,21702,0,0,0,1316541,0,25805,77243,0,0,0,0,0,0,0,0,68508,1088,0,0,0,0,298349,0,0,0,2825,0,0,0,1459597,0,0,0,0,1109682,0,0,0,0,0,0,248,0,2757692,315652,0,0,0,0,0,5624660,0,0,162856,3332827,0,33950,0,36334,7101,7619,0,0,0,0,0,0,0,0,0,184774,304039,0,1093638,0,149358,86449,0,569725,0,0,46774,0,21294,0,19558,7257,0,0,0,0,98182,0,0,0,0,0,0,0,1635484,0,0,328094,0,0,0,0,0,0,0,717,0,0,0,0,0,0,0,518,2712,0,0,3234,2289843,0,0,0,196939,0,53584,0,0,0,0,0,0,0,4325,0,764538,0,0,0,0,0,0,0,0,0,0,1284,0,0,0,0,0,0,0,185412,0,0,5537,0,0,69607,0,123297,0,32095,0,0,12968,18064,37846,171333,9686,0,0,0,0,0,0,0,0,0,0,92477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11072,0,0,0,0,0,0,0,0,200447,0,20327,0,0,696626,0,0,0,6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,0,0,0,0,0,0,0,493,0,0,0,0,0,1937133,0,30895,0,0,166614,5743,1341,0,0,0,10861,0,0,0,0,0,0,4323,0,0,0,0,0,0,0,0,8020,0,0,76169,0,0,0,0,1784,0,0,0,0,0,0,0,0,5223,0,0
"SAMEA2466947",0,0,0,0,0,0,0,0,383,0,453587,0,83421,315160,3055623,105,0,86621,0,0,0,0,0,0,0,2704,74981,0,0,0,1001155,2264528,506161,17078,0,0,109075,1461478,0,0,0,0,0,0,0,229474,0,0,0,0,0,0,0,0,1896409,4706472,7013,381561,813581,0,0,1433719,0,0,0,217727,167312,34877,0,0,0,30287,0,0,0,0,0,0,0,0,0,16516,5777,0,8477,0,12874,0,0,330,0,0,1330,0,0,0,0,0,0,0,0,0,2754,0,0,0,0,0,25588,52119,30156,0,0,13036,0,0,0,0,448392,718,200642,0,0,0,0,0,0,0,0,488,1043,0,0,731,96301,0,0,0,0,1843212,15199,0,0,0,717170,2432114,0,0,3279620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15943,0,0,5653,0,0,0,262205,0,0,0,0,0,0,0,5344,0,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95601,0,0,0,0,530200,0,0,0,0,175067,37957,0,871563,102372,14569,0,21084,0,0,0,0,0,0,0,0,0,1109,0,0,0,0,0,0,0,0,0,672,0,0,243302,98410,87210,0,0,125,0,1456468,0,0,0,0,412579,118424,0,0,588134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0,800394,0,0,0,0,0,0,0
"SAMEA2466989",0,0,0,0,0,0,0,0,0,0,8024615,0,20569,271013,96643,0,106163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17024,138335,0,0,0,1682056,0,0,0,36761,0,0,0,0,316404,135770,1221,101145,0,0,0,27611,280562,902210,113480,5775,29812,457256,0,0,384966,0,0,6100,1243402,0,43058,0,0,0,10612,0,0,0,0,0,0,0,0,0,0,67333,0,15299,0,0,0,0,636568,0,135,14867,0,0,0,0,0,0,0,0,0,0,137661,0,0,0,0,0,29937,44259,0,0,0,0,0,0,163816,0,0,28920,0,0,0,0,0,0,0,0,6572,6166,0,0,1192,12946706,0,0,0,0,8390,0,0,17858,0,18331,633161,0,0,1285488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3476,0,0,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17459,0,0,0,0,0,0,0,0,3245,0,0,0,145560,127,0,0,3287,0,0,0,0,0,0,0,1818,0,0,0,0,0,13560,0,246483,0,0,0,3903,0,0,0,0,0,0,0,1121,0,132395,0,0,0,0,0,64909,0,0,13315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SAMEA2467002",0,0,0,0,0,0,0,0,0,0,251109,74057,149898,1651709,342910,0,0,0,0,0,0,0,0,0,0,14623,0,0,0,0,0,0,1663509,0,0,0,0,0,0,0,0,0,0,0,0,1731753,0,0,0,0,0,0,0,0,45640,1819273,158132,0,0,0,13238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11019,0,0,0,141341,25739,9234,0,1472,0,0,0,0,0,140118,0,0,0,89788,171705,0,0,329817,936255,0,0,49131,0,413264,0,0,0,0,0,0,7377,72828,10205,0,0,0,0,0,25605,0,3472,4485,0,0,0,1289575,0,0,3275,0,0,13499,0,20816,239,3311,2650320,0,0,9646,0,25363,0,0,0,0,0,0,0,0,0,827,0,0,0,0,0,0,0,0,0,0,0,13039,0,0,0,0,2080,0,0,17605,0,35275,37356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,332416,0,0,0,0,0,0,0,0,0,0,3827,0,0,0,1659936,0,0,117567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9816,0,0,0,0,22163,0,0,0,0,5622619,0,0,0,515609,0,92233,0,0,125825,0,0,0,0,0,0,0,0,514665,14633,0,0,6841,0,0,424,0,0,0,0,0,77478,0,0,47149,0,0,160785,558,10405,0,5737,0,0,1948,0,0,0,0,0,0
